timestamp,in_rate,out_rate
1731898354,36.214380811980746,8.09329915441567
1731898355,35.92981013112444,14.224097248599294
1731898356,53.33074635975493,10.13621728265022
1731898357,30.752803629605722,9.872974242659462
1731898358,11.223871458237822,19.093532248709064
1731898359,23.188901898832107,22.9448263087991
1731898360,14.887516770759934,23.926577182361523
1731898361,25.352748115146582,20.464969432653415
1731898362,24.024187505682526,24.589471198317202
1731898363,28.57584181794782,10.027636864172603
1731898364,19.586445176535662,14.293753972745817
1731898365,20.054063651815326,10.224758007856323
1731898366,15.333403366550655,12.560137063349824
1731898367,19.720561855019845,15.19122237976205
1731898368,24.56265145115116,23.32185590311652
1731898369,13.478418810023198,20.599885660046002
1731898370,24.126664046346363,11.583972441087152
1731898371,15.645448643829623,23.50120471924135
1731898372,14.350879716603488,23.993095579596115
1731898373,15.578991211516664,11.957770478702585
1731898374,24.381677904578048,10.80306351956631
1731898375,19.184274630947492,13.106447520935431
1731898376,12.30513525408953,13.363657753561114
1731898377,11.509474482346043,24.580846587605556
1731898378,26.605075185852733,22.872567105235635
1731898379,19.74462814198509,16.14262677781556
1731898380,10.473736161396223,12.66545560403199
1731898381,22.090525953216645,16.95502471391847
1731898382,23.06157007650344,23.68711472560536
1731898383,13.641083080680927,16.570863989400916
1731898384,22.594456198346535,15.071580001994157
1731898385,17.937333798082438,8.434205300588257
1731898386,29.459058895543404,22.713176207259224
1731898387,27.994301749190285,12.454270142647186
1731898388,27.307079298837,13.694135768671991
1731898389,13.57872391381955,21.055217921218848
1731898390,19.03193347481362,19.556163112443897
1731898391,22.092629009702478,9.566726030324586
1731898392,29.055050954865067,14.65186034204156
1731898393,23.842637380128544,12.702516504467319
1731898394,22.216346320728203,14.106157851461987
1731898395,13.31939790725854,20.535131496963615
1731898396,11.950456100909845,24.667212187881873
1731898397,13.077384269190304,21.05320054943219
1731898398,17.7668955969097,13.212092199015013
1731898399,17.784949566558584,15.073520980940106
1731898400,13.441979905090138,10.027605009644754
1731898401,29.581251900805604,19.812205751218713
1731898402,15.395826096058475,23.087982931826208
1731898403,28.146127746305115,21.081706252628912
1731898404,14.973033340191721,23.872130975789464
1731898405,18.612200078594398,16.87754099634693
1731898406,24.083318210358385,15.897088860013389
1731898407,22.649340021018993,24.12577065960484
1731898408,25.55738521481571,8.580090240529207
1731898409,19.417961787764565,18.46179239635287
1731898410,16.725461411425286,11.023940063123938
1731898411,29.320092415719476,24.323440885142624
1731898412,24.085894021114072,16.40212160061941
1731898413,18.16493311503993,15.35223651403443
1731898414,14.393437788710957,12.174382499382736
1731898415,28.8645080031509,15.165359929294326
1731898416,23.494886644086687,22.746352381493168
1731898417,20.43547858138449,10.9469098147332
1731898418,20.553605208868287,16.448216550511226
1731898419,17.336002071782527,15.604183982826221
1731898420,19.458023932251464,14.037278910302886
1731898421,28.345835079856464,22.127266194031062
1731898422,27.913551044821865,17.682198256916138
1731898423,28.000560998346415,24.24691053742669
1731898424,20.371138397549096,13.137771462439403
1731898425,12.078773908169659,11.057361751461361
1731898426,28.783665949980296,16.52050645128209
1731898427,12.442950238244087,14.05341785022981
1731898428,24.9281537184315,14.893893453156108
1731898429,17.618323293051738,21.81133418788658
1731898430,19.67609183730425,17.387163964545884
1731898431,13.394775880286788,13.388314135087494
1731898432,28.246722532113008,11.720131785072425
1731898433,19.55377267143725,12.829011107600367
1731898434,12.574901766257362,19.918670313236163
1731898435,11.6317687639038,18.494484449534703
1731898436,13.462580304447538,22.48798406901751
1731898437,23.869845970198355,22.422148053693284
1731898438,29.0551315624085,9.450764292787191
1731898439,20.675311413921875,16.429357020985044
1731898440,25.09969665010418,22.631453335855337
1731898441,25.052283697947075,20.34046159540214
1731898442,22.156682946554724,9.633947190385562
1731898443,11.202969487046063,9.344285387862875
1731898444,10.50270986639575,13.739998882314849
1731898445,10.41630587174162,9.649122554908674
1731898446,10.571773979902828,13.824545301873476
1731898447,31.653028646927986,13.837174207352032
1731898448,39.417613477411734,5.770003307544251
1731898449,21.23291914612903,10.695300764018848
1731898450,48.88011739680928,13.593888371777865
1731898451,25.667956604403415,7.806212609814752
1731898452,21.746939694621442,12.430715436306846
1731898453,40.24308192503099,10.117209640587745
1731898454,24.150480629061114,6.635996639196651
1731898455,50.80443234496365,15.610326283127744
1731898456,52.3519264251198,6.707567622408483
1731898457,44.956581349752,15.375135058386487
1731898458,25.53776480589791,12.308304660026707
1731898459,57.08808350453186,14.994025742663691
1731898460,37.3122499096649,10.593002086394113
1731898461,36.28240262027917,6.919886373489965
1731898462,31.478130892711505,9.163780142956714
1731898463,54.36795664238016,14.37462844373326
1731898464,41.72438094130435,10.565280035800411
1731898465,22.192321040665696,6.110803036581632
1731898466,36.22442806048368,16.573011429374837
1731898467,37.45372468065164,10.57249271546687
1731898468,45.5912700235334,9.542333076808738
1731898469,22.959621294465016,13.18345644162333
1731898470,29.987390514503062,11.699804351110139
1731898471,27.317803579526082,11.232994214850848
1731898472,27.05844046192731,11.668850556526694
1731898473,58.22599593989463,12.962626736727612
1731898474,33.60338305378825,12.965294845013002
1731898475,53.72597983153818,8.068203416360216
1731898476,28.704588189353117,7.665001499104895
1731898477,59.79722240855793,6.501351836248559
1731898478,26.430030950241186,19.541181942135115
1731898479,21.556033036408948,22.263419010740975
1731898480,18.230987148190977,22.51127373122529
1731898481,17.41435455517008,21.057252259096803
1731898482,11.957564311843296,24.24527053087385
1731898483,16.230686351178036,14.707379168031181
1731898484,19.85841254180059,10.231287582842128
1731898485,24.760076669689727,13.009519997151745
1731898486,24.714297844876917,8.083479476750687
1731898487,20.68692929474133,17.679286774612397
1731898488,14.329436195370906,13.477111188863041
1731898489,14.260510807905753,24.09435780386492
1731898490,23.136849548736112,15.611884136784358
1731898491,12.317929524149454,16.88568352512556
1731898492,20.852467367991284,23.257362374200767
1731898493,16.837115235542782,14.825104819656831
1731898494,19.630699298859007,12.975680555577815
1731898495,26.401204849152933,16.955787521011516
1731898496,20.846803223076183,18.00660005932695
1731898497,19.99096136121095,10.889727911230821
1731898498,15.814156016001172,21.837843405613526
1731898499,10.23024459999293,9.528626331561071
1731898500,28.988087176929355,18.1947080116796
1731898501,20.35715623779262,21.02807283148701
1731898502,19.07564664652373,13.913359256522277
1731898503,18.134513229039477,20.03298048669617
1731898504,25.184092843645203,20.212789693128123
1731898505,23.33056586578823,20.734310919504793
1731898506,14.777815073442767,15.641957355368664
1731898507,12.318887497856233,18.874348284707047
1731898508,22.001277992467124,21.54885282127443
1731898509,23.96579670764664,10.884789652583963
1731898510,18.784736132390858,17.37181407488282
1731898511,11.830147580983606,15.907368781066651
1731898512,19.08794925014639,10.826993887342653
1731898513,25.476616415560294,14.407205648363828
1731898514,20.354930329511916,24.20571259987205
1731898515,28.967828993639507,13.863330786930996
1731898516,13.223791332778706,16.73821395696801
1731898517,16.656975437241805,17.76638417410117
1731898518,25.032339907918832,15.189788015855004
1731898519,19.08308066784587,12.794727192736797
1731898520,21.764032408058885,13.05348557370004
1731898521,29.229443947452353,16.418922444143817
1731898522,17.01711435887644,24.553686797684517
1731898523,14.984703755469988,24.658991630020513
1731898524,23.51353134910955,9.070276302507308
1731898525,22.541628888094,18.56731473270532
1731898526,28.676411291787087,18.338409788188216
1731898527,29.616897594814837,21.506235638790407
1731898528,27.654796652055666,21.841911831920903
1731898529,19.982001738824344,10.376420178905697
1731898530,26.773599631622037,19.47636894703724
1731898531,19.62838704450881,15.298547615138059
1731898532,23.953939534634628,18.8591992782837
1731898533,11.662620013834708,21.96755952726697
1731898534,22.15447358809893,13.618680215600628
1731898535,10.39839634168493,12.179713045976666
1731898536,29.37979250105848,22.047075546055545
1731898537,20.868961055511974,11.869850628364862
1731898538,28.047473446869795,24.661738062212734
1731898539,17.60893161465176,13.068778412567369
1731898540,25.230312313316524,16.22096888308829
1731898541,18.273737609721614,17.107626649701654
1731898542,14.175811713128688,11.020685050089387
1731898543,29.4992341241279,22.944843833556046
1731898544,12.738259447280548,21.758078877128117
1731898545,15.213401397720546,18.865758800853754
1731898546,29.183108082144336,17.882904012658855
1731898547,17.334869968217536,12.531477712258102
1731898548,13.226559731683054,8.210310989447818
1731898549,20.336608078260916,18.930240378345847
1731898550,18.733541514297997,14.225399222244983
1731898551,15.792933393932477,11.883261767630978
1731898552,13.212079848512413,22.457467708116596
1731898553,17.738980919719772,17.36499939894289
1731898554,29.63751718859868,10.421567264023007
1731898555,21.636296286795357,13.497636994683525
1731898556,16.697147891834973,10.657671909737132
1731898557,29.920302988789246,14.288917404204899
1731898558,15.62858977351398,9.989536565528802
1731898559,15.343444403445275,16.268585352344687
1731898560,14.82983069338221,23.53484761136989
1731898561,16.545349727787656,16.44277325576455
1731898562,15.609631404011443,14.081078184721296
1731898563,26.819934145704398,13.23805612124172
1731898564,12.494457527089802,21.07507984446434
1731898565,15.89042167482091,8.500892041349351
1731898566,29.214576612020767,16.797281753860382
