timestamp,queue_length
1731898416,3.277133272615909
1731898417,4.925959404404198
1731898418,4.253039785242459
1731898419,1.513161776541216
1731898420,1.5034742082545711
1731898421,4.7617842871368445
1731898422,3.7673826778558706
1731898423,2.932276557529421
1731898424,2.266600966801678
1731898425,1.0690115817290171
1731898426,1.9151501542807776
1731898427,3.68017280083055
1731898428,3.422817636254373
1731898429,1.1934747194698678
1731898430,4.659109071633125
1731898431,1.1514389782741277
1731898432,2.8100522623867263
1731898433,2.515161393549483
1731898434,3.3294321950772146
1731898435,4.406967952159127
1731898436,4.005506223017199
1731898437,2.363934133702462
1731898438,3.57147864966109
1731898439,1.9185471300371981
1731898440,2.8189488407213377
1731898441,2.357978531457047
1731898442,1.4939451261334153
1731898443,2.031845754363222
1731898444,3.1363380282250617
1731898445,1.6701880239655353
1731898446,1.1484737383092556
1731898447,7.81009116826764
1731898448,10.161741467397588
1731898449,13.359909654605332
1731898450,15.714595946347227
1731898451,15.189815437159682
1731898452,19.36926947274515
1731898453,5.903258229091135
1731898454,18.03581343243918
1731898455,13.456702448611496
1731898456,16.90871400094538
1731898457,7.704029738107838
1731898458,13.230039248272
1731898459,19.695428110549784
1731898460,4.343505030355148
1731898461,17.011426817994952
1731898462,11.1726497135736
1731898463,14.2311640411256
1731898464,4.326041085023823
1731898465,19.57123595040276
1731898466,19.867397926608604
1731898467,12.67499370472574
1731898468,7.2175378120409786
1731898469,6.096595892829333
1731898470,7.224560262659663
1731898471,10.702050603069981
1731898472,6.636757846320577
1731898473,8.726280982356952
1731898474,8.359592404505488
1731898475,10.566612189447799
1731898476,11.56129100836081
1731898477,15.356314570249591
1731898478,4.521714952104753
1731898479,1.6150940221947656
1731898480,2.139746831423812
1731898481,3.520274520981609
1731898482,2.3825190942276815
1731898483,3.363764096569725
1731898484,4.2202857665775415
1731898485,1.3795450014864352
1731898486,3.0009602600057006
1731898487,3.790932514350363
1731898488,3.24360735551024
1731898489,2.593533042111924
1731898490,4.153521271509806
1731898491,2.7188342307769604
1731898492,4.149560091625821
1731898493,2.633077272181926
1731898494,1.2318534672042434
1731898495,1.78111259106241
1731898496,3.0848667412443476
1731898497,1.5769558113966569
1731898498,3.6858492891779817
1731898499,4.786684992220697
1731898500,3.2825017868944726
1731898501,2.223986069535446
1731898502,1.7888257581947213
1731898503,4.972607431375744
1731898504,3.385685367145005
1731898505,1.017337763803753
1731898506,2.2428168083141524
1731898507,4.5734484264134725
1731898508,4.305999712403817
1731898509,4.8360545831682575
1731898510,2.0928486663459864
1731898511,1.4655480079412366
1731898512,3.2904274344465927
1731898513,1.6205568017631915
1731898514,4.0209802088737545
1731898515,3.148261125952905
1731898516,1.7156075008665166
1731898517,1.0002511465638202
1731898518,2.567534557280862
1731898519,4.795831132381621
1731898520,1.6802627703234667
1731898521,3.353541231460839
1731898522,2.8179147991470024
1731898523,4.873336177344404
1731898524,3.9885070981960418
1731898525,2.461659308490623
1731898526,1.833765672240292
1731898527,1.9414628204018962
1731898528,3.9173057582298196
1731898529,1.8240545642038595
1731898530,1.2889001216413383
1731898531,1.664082392862118
1731898532,4.501431029202888
1731898533,2.935094761597103
1731898534,1.5693251185473622
1731898535,4.466459874791344
1731898536,1.8784133905806844
1731898537,2.546226261740357
1731898538,1.9972180297022208
1731898539,2.5962644430693396
1731898540,3.7395632741109583
1731898541,1.6767127482805702
1731898542,1.7413704660090126
1731898543,3.376999930910546
1731898544,1.3777908072514058
1731898545,4.643931723444687
1731898546,1.4700478232761172
1731898547,2.2242579524232835
1731898548,3.0380882091284995
1731898549,3.73705464814662
1731898550,4.102555605091969
1731898551,1.7950912116790536
1731898552,4.493541300549044
1731898553,3.918129103093622
1731898554,3.5171774653253007
1731898555,2.329117724516299
1731898556,1.142063761775923
1731898557,3.309757966274088
1731898558,3.9500731301997285
1731898559,4.907841096639992
1731898560,2.3623051750781707
1731898561,2.188982089569499
1731898562,3.608636226542484
1731898563,2.3030444845159024
1731898564,1.766877372520724
1731898565,1.280910307540776
1731898566,1.396053577218134
