timestamp,in_rate,out_rate
1731898330,39.029007066382455,7.087064508235783
1731898331,26.7656573116523,7.20726411778027
1731898332,24.7094923772547,6.79989154964092
1731898333,28.1092178205688,11.989896819478572
1731898334,26.215274732139232,11.047882162918956
1731898335,29.904500487211575,8.381575498665562
1731898336,21.58654538734342,14.630850368397725
1731898337,20.387685714973635,6.489077770483502
1731898338,44.98842598099548,17.441242221620907
1731898339,26.592439211116286,14.809442148575615
1731898340,51.38886309300464,10.558440420771669
1731898341,53.60414794298288,8.251966258000074
1731898342,27.19342891436492,15.880172814101684
1731898343,51.37286650510633,17.43068745803571
1731898344,57.76663107819087,13.213700679256068
1731898345,28.493257643335536,17.322798222839936
1731898346,56.049362823449634,14.447398977473135
1731898347,52.755733000219564,14.207469169068426
1731898348,49.77121529671623,16.033383000768097
1731898349,48.65432612756379,13.229139609840963
1731898350,22.028014508729434,15.047784650137544
1731898351,29.287368111542538,14.278117913451208
1731898352,39.64219929728804,13.371491015773405
1731898353,58.999974198200185,8.502063123105422
1731898354,42.614530585233936,17.25117373053305
1731898355,36.44160608808659,14.218416850874288
1731898356,29.04527568705362,13.996367371749363
1731898357,43.189285528769034,15.193332112521444
1731898358,18.045030051860593,11.969771541811458
1731898359,24.302991481598,8.218958845818085
1731898360,14.398292773584542,19.157284457293063
1731898361,10.932377646915416,10.85942961237113
1731898362,14.475356683606023,16.759464435195802
1731898363,24.010001846499087,18.282605428290882
1731898364,21.77937896644998,11.646131249877726
1731898365,17.733232574823262,11.499856100908758
1731898366,21.363322192135776,20.17117502186802
1731898367,21.845992853840258,8.053929333732723
1731898368,20.43842957720309,8.73882423783013
1731898369,22.94367852209846,10.160485652840649
1731898370,10.304750794688777,14.194910299329438
1731898371,24.815158315245945,21.515985690024017
1731898372,12.928576340472013,13.317404432740512
1731898373,24.262280551478817,23.69036232432955
1731898374,11.333300403610195,11.180973595116058
1731898375,13.99469723880015,9.371883142811082
1731898376,24.919115725215537,9.58317114890296
1731898377,28.655845322809505,20.512436681748753
1731898378,15.887581511844346,16.458983890843236
1731898379,28.20446918235801,24.776127990084692
1731898380,16.646253407706602,15.948646062696948
1731898381,23.30765196594878,21.99289790900772
1731898382,23.983160134063198,11.251101203175702
1731898383,12.02161108032488,16.01070279807064
1731898384,20.16261924033091,13.212658116928704
1731898385,15.487434882638473,22.20188419829888
1731898386,13.540027895331848,19.169655836680363
1731898387,28.516373717591097,21.935655032687464
1731898388,15.646562621437853,10.705081111606384
1731898389,27.32514632395507,9.773764253547544
1731898390,20.87481299840017,19.145533730812833
1731898391,19.69804293116132,14.194355229916635
1731898392,23.905213676657304,24.049590943865585
1731898393,20.01214246113056,9.700005191904358
1731898394,20.892579009740913,18.837061814454735
1731898395,10.786300942722454,23.03530283305018
1731898396,24.813042554258452,22.783178822610935
1731898397,28.777315297217186,12.417939770805141
1731898398,28.469835726811432,18.195164023105818
1731898399,21.087357917426505,22.80550071961091
1731898400,15.793362348161482,9.254810024526723
1731898401,24.0603535204796,15.403843911755331
1731898402,11.928565571599101,21.542731226412236
1731898403,24.102199957413593,18.076487385136797
1731898404,25.815457371152974,16.91127942947909
1731898405,23.897369040172798,15.325242578637623
1731898406,27.048594022006984,22.319265265625436
1731898407,16.735527035847916,14.962197700353926
1731898408,24.077039302332196,24.513479414393778
1731898409,24.951057655460744,22.78336625580367
1731898410,24.376972515839448,14.654006056780608
1731898411,22.47961158155721,17.933055871136684
1731898412,21.927922029387275,23.99292928831298
1731898413,11.979902706946987,24.30024172988307
1731898414,28.264630611222376,23.473161112085684
1731898415,24.63350997670251,22.745995314946992
1731898416,10.119925448294856,8.685195405691703
1731898417,14.41710709081454,17.43896019016875
1731898418,27.48528470953332,22.48846170624063
1731898419,29.211111853878798,16.506664157145202
1731898420,21.466840556032416,14.965005695882002
1731898421,24.043959197879023,21.09235125607102
1731898422,19.266330366978025,17.897124479384296
1731898423,25.553307505386123,13.295428718796883
1731898424,10.156906237083094,16.302295010680282
1731898425,10.852255846682029,16.43553229069238
1731898426,11.754522518613202,8.636799605347628
1731898427,23.954039415063157,14.93839047215694
1731898428,25.05999277416997,9.573351391918944
1731898429,22.269247055001408,19.367062162263892
1731898430,26.963288438802095,18.984390532648305
1731898431,25.755216586254853,12.547070201500759
1731898432,10.006475179228778,21.917469881344502
1731898433,24.50955647993399,20.203770785663593
1731898434,12.094116186920566,19.0778871642052
1731898435,22.377566393677526,24.37092673410908
1731898436,20.013112583417243,9.695783438512636
1731898437,18.97642211954996,11.34640256705955
1731898438,14.799700565536213,13.906680967331287
1731898439,13.251356040490204,8.500497523379142
1731898440,25.331373831967834,15.849091280257232
1731898441,29.369346677056274,18.213044404011892
1731898442,29.129006254583075,17.777938551716673
1731898443,27.97320344383419,13.489177810117242
1731898444,27.93226821483787,14.341043577786092
1731898445,20.566429692504975,11.588907582947858
1731898446,13.566804017405937,13.257701956453596
1731898447,36.810087992820094,7.805428932982463
1731898448,20.476054941075986,5.754844238652575
1731898449,30.112702505922478,9.18828094466719
1731898450,22.912889610665527,6.4767913900064915
1731898451,34.04955684915957,8.655027527674019
1731898452,38.484347803408895,11.035378104355017
1731898453,58.29720033586367,11.416012252534767
1731898454,36.984779003852495,10.642257227632781
1731898455,52.971863033158805,6.543238767858304
1731898456,35.93336153641205,13.202165519592771
1731898457,34.09666226020083,8.658893442850106
1731898458,23.136812841229187,14.183627032439698
1731898459,42.29172124499117,16.51287414645993
1731898460,34.63072013417923,5.604352505404347
1731898461,35.218278890258546,10.204775351597975
1731898462,53.52021642420209,17.408831564045045
1731898463,31.01376926991378,17.15560189397635
1731898464,33.64660983007467,7.383368189757376
1731898465,31.51041121448666,9.106511140581995
1731898466,39.894278737123976,5.724980993872168
1731898467,21.269433401290854,9.073709761416294
1731898468,36.7298646388284,14.133128242848837
1731898469,35.67309476925914,17.02683684756296
1731898470,22.943792353574054,10.259976055233796
1731898471,53.12001024969914,8.406837769889155
1731898472,45.726255982645625,12.191444221827565
1731898473,54.457498770169416,8.424659327860557
1731898474,51.7496246802688,10.128576881545404
1731898475,45.36899499151512,7.7200639006232
1731898476,40.54418171174625,10.266324348528581
1731898477,38.31919848143592,6.206330922763682
1731898478,12.82902996308537,9.714199480130109
1731898479,21.026158746724178,21.670502357674252
1731898480,18.646380971003698,18.776636484469677
1731898481,10.60845474739703,17.379782589133004
1731898482,25.460622212873673,18.159168084567554
1731898483,24.110874134561065,23.55208024958791
1731898484,19.1056043515563,18.600414678916295
1731898485,16.48400570347163,11.556633167875628
1731898486,22.227458679938657,20.939318792814753
1731898487,11.065494711456479,15.924302087067794
1731898488,29.205935633841236,17.27609447275173
1731898489,17.998401031790433,23.606166915186478
1731898490,13.310698882135679,20.213806739675142
1731898491,12.031108683213487,20.608977742228152
1731898492,16.15329247969637,10.5640432808794
1731898493,21.771874574544032,15.676468664423497
1731898494,22.760479250534132,12.343922248151372
1731898495,13.803624933693829,17.447157195722625
1731898496,21.90736736378023,18.593473816440486
1731898497,26.35613210981218,11.189493588975363
1731898498,27.36380477548003,15.777496086309934
1731898499,27.161751850693932,22.97519776870306
1731898500,28.110482358022043,11.813150066098135
1731898501,20.98458635440304,24.230208638496016
1731898502,12.036775319337616,22.313620985831875
1731898503,20.062063294386025,11.45540688935402
1731898504,20.44659845607024,21.025576911257772
1731898505,25.10734125121374,21.842132000745128
1731898506,20.935655964104548,11.409335650288625
1731898507,20.093173105375968,24.362679451296657
1731898508,14.924590590409705,18.185269474834048
1731898509,27.28089379707196,8.38311131389175
1731898510,25.75210455020722,18.37136155982393
1731898511,29.26423364041304,16.102364270771993
1731898512,27.91140386150319,19.196524167351818
1731898513,14.041103509528643,24.247785501389906
1731898514,16.764474429789633,9.27741680450283
1731898515,13.732325959110717,23.527220947796323
1731898516,26.015676501265684,10.457323281517407
1731898517,24.426714159912848,22.361029541274455
1731898518,17.084409094544547,12.547265499209722
1731898519,24.40447364195164,19.422551037725366
1731898520,21.4347937681731,19.773787838092666
1731898521,16.130917398521305,17.359126472650097
1731898522,26.430075371738294,22.848964135733283
1731898523,23.03147886355953,12.676929916688003
1731898524,16.670280631560928,10.567544537858142
1731898525,16.80899504555439,24.555748319178154
1731898526,22.377234542115737,13.587041944956855
1731898527,13.04767288654359,14.512233243195771
1731898528,14.738597454030007,16.468677052435638
1731898529,28.873911264732484,18.434595904511976
1731898530,13.522877614171113,15.741309975073026
1731898531,20.46356254761435,16.98232586490522
1731898532,27.251420651263324,12.870153879414588
1731898533,11.678985848540064,20.87965522279535
1731898534,13.542313872254038,22.1900981331106
1731898535,28.0968000261602,11.102245472867125
1731898536,18.606892140234326,15.494038278667198
1731898537,11.073712664675154,9.002159432830908
1731898538,25.33436849558399,12.268745721296277
1731898539,21.475578542074594,11.385342101061893
1731898540,13.948880540809633,20.035201565578333
1731898541,21.217065533378772,24.426269707803144
1731898542,18.878085330636775,18.821477185631796
1731898543,23.69584487538031,18.81842577042479
1731898544,12.561382768764094,18.09292559279109
1731898545,26.726914272980085,15.198614115902988
1731898546,14.58201817163631,16.091066951386537
1731898547,11.802573791611975,24.068024349095516
1731898548,19.842922743140647,13.529728473160885
1731898549,24.692938104065725,23.67073710387443
1731898550,21.924906253609883,15.869116351510069
1731898551,23.911041383086207,13.583050324098085
1731898552,14.120525024931469,16.624412656023978
1731898553,17.610790874893183,21.952078475426426
1731898554,27.796610123878708,19.32036256228656
1731898555,22.221951758043943,10.895773051443975
1731898556,28.148630604487966,17.075585324472016
1731898557,17.754933220287974,21.25867377284675
1731898558,24.77910420640908,24.340371640327085
1731898559,18.63932930093962,17.677778834212585
1731898560,22.744280987658282,11.620836402983418
1731898561,26.64811008253326,8.733133128052128
1731898562,13.758411591625727,13.065875267247488
1731898563,13.226757263811606,17.841905532494156
1731898564,14.579734845176418,14.021126055430708
1731898565,24.37662929556869,19.194354539086355
1731898566,29.03343333189555,24.59109251809456
