timestamp,response_time
1731898378,117.3092950932765
1731898379,120.93179407398273
1731898380,116.77439630614049
1731898381,65.6257593097393
1731898382,136.29275283994573
1731898383,105.73998332631405
1731898384,84.99088566221297
1731898385,54.92880511657143
1731898386,92.2963183205253
1731898387,119.48248443602957
1731898388,50.03969844968221
1731898389,56.798345402367815
1731898390,103.77748982747883
1731898391,82.76854390096611
1731898392,94.24798560920928
1731898393,127.57491564204904
1731898394,52.1187820441386
1731898395,58.70636724092822
1731898396,116.22733352974743
1731898397,122.90447919599026
1731898398,60.198008791109174
1731898399,122.19830571896783
1731898400,60.85666673031657
1731898401,103.19956982913246
1731898402,94.36088766239024
1731898403,103.48745833281046
1731898404,100.98796814427249
1731898405,59.538479230957705
1731898406,144.38956894885007
1731898407,129.61649753641547
1731898408,118.80319289666289
1731898409,146.56383349818918
1731898410,139.17860979441474
1731898411,59.544753432055685
1731898412,138.29032102514816
1731898413,52.886690125956584
1731898414,135.61545236409466
1731898415,126.17633106980507
1731898416,116.30912398754751
1731898417,71.2946961865758
1731898418,124.10071754306855
1731898419,51.251908072293936
1731898420,78.35744891325758
1731898421,147.9190583671587
1731898422,92.5403657026273
1731898423,110.75822442530234
1731898424,141.3167584715119
1731898425,141.15353334148955
1731898426,108.41520536221273
1731898427,126.83519467359669
1731898428,96.75943580573924
1731898429,79.77359891016152
1731898430,71.18948377367074
1731898431,72.65262462454115
1731898432,54.62278898124535
1731898433,127.51627415229373
1731898434,69.81410699501501
1731898435,115.16833729023904
1731898436,88.43460639521726
1731898437,82.80998458592728
1731898438,93.46424051898887
1731898439,143.75134840687042
1731898440,71.83920408579485
1731898441,114.81747995914411
1731898442,53.96060480135579
1731898443,143.4469751238969
1731898444,116.88918394679304
1731898445,59.94483666794599
1731898446,133.4150272715451
1731898447,207.19562674927306
1731898448,337.8875170215141
1731898449,297.3674741749145
1731898450,189.46008529730466
1731898451,170.92090868807793
1731898452,262.20311266856504
1731898453,277.98746595484056
1731898454,250.72717079953864
1731898455,405.33024807644165
1731898456,444.65731688227055
1731898457,367.2020674166429
1731898458,165.45267006840754
1731898459,365.45977292369656
1731898460,164.51688611354152
1731898461,270.0580586147232
1731898462,355.76597962375064
1731898463,395.99122293167363
1731898464,374.03057666198123
1731898465,176.461654839936
1731898466,217.57414676815534
1731898467,433.13015427644416
1731898468,359.00797015267466
1731898469,401.30197978976685
1731898470,197.6259025206734
1731898471,380.69456757961063
1731898472,304.65857730126504
1731898473,405.9430133382917
1731898474,382.04353097037256
1731898475,390.5359068047133
1731898476,324.278645772901
1731898477,153.4803229591832
1731898478,64.40087157058674
1731898479,113.14157784772684
1731898480,113.9605707024997
1731898481,114.35161556542309
1731898482,63.70954329911983
1731898483,129.07773793380449
1731898484,107.65270770831114
1731898485,133.51532340951633
1731898486,61.204403434656406
1731898487,61.83880016535963
1731898488,124.95852980075239
1731898489,122.45536503871006
1731898490,100.27089992963707
1731898491,144.7697205467311
1731898492,81.56715414298094
1731898493,143.65183759073744
1731898494,148.2638710326468
1731898495,139.99907211631665
1731898496,119.34520086251692
1731898497,64.60254075928637
1731898498,113.44935458394184
1731898499,148.21195192388205
1731898500,71.38513977332812
1731898501,117.66782668086566
1731898502,147.10571908860098
1731898503,91.18511977696078
1731898504,76.25921774033397
1731898505,114.00948431663298
1731898506,144.68601566282683
1731898507,129.41484834854487
1731898508,56.11513468320284
1731898509,84.0432728400609
1731898510,69.45807314782535
1731898511,83.23318000163499
1731898512,103.80860829676038
1731898513,53.97180556829525
1731898514,63.01009139950064
1731898515,78.64448404030836
1731898516,133.88491060776263
1731898517,64.2782834433174
1731898518,55.775174633288195
1731898519,53.06638994210181
1731898520,103.0718370901609
1731898521,98.28855809034205
1731898522,143.44760147370795
1731898523,120.9897605357667
1731898524,124.97800693259377
1731898525,82.90689734708008
1731898526,89.93437420448282
1731898527,65.63579585166241
1731898528,101.62044896382389
1731898529,81.96516971199821
1731898530,136.3433703346517
1731898531,84.55414604173508
1731898532,54.535584285464566
1731898533,64.47332104064829
1731898534,84.13600664177758
1731898535,111.40182927152134
1731898536,69.56690770896404
1731898537,131.751333770749
1731898538,65.13490636999464
1731898539,144.6639393588634
1731898540,97.14552158233548
1731898541,148.80178989788277
1731898542,126.26015110637705
1731898543,57.19759166127062
1731898544,123.53260993093635
1731898545,101.62111625480105
1731898546,105.87818963031282
1731898547,109.68508155045095
1731898548,89.3322293097736
1731898549,141.78893029698054
1731898550,51.26157279111466
1731898551,72.96262221173059
1731898552,73.68672568076632
1731898553,115.14186442665412
1731898554,124.81230579273827
1731898555,89.94818031907505
1731898556,101.13530870291254
1731898557,53.18149058870514
1731898558,88.75133404841138
1731898559,60.5969100779091
1731898560,80.61323149920197
1731898561,119.43330852472931
1731898562,136.06282568469396
1731898563,83.16782509182954
1731898564,95.13234239050188
1731898565,77.68697974825088
1731898566,115.31708312234035
