timestamp,queue_length
1731898391,4.998484778848982
1731898392,4.18172498955961
1731898393,1.4426069345258568
1731898394,2.688932603446983
1731898395,2.4557274647710683
1731898396,3.7910170694593943
1731898397,2.878775324661429
1731898398,1.9548876605217465
1731898399,4.9427361039465065
1731898400,4.731016355336218
1731898401,4.714440384010197
1731898402,2.589992848830681
1731898403,3.511495572095315
1731898404,3.5163025706841546
1731898405,2.658118538484398
1731898406,1.6856352481052927
1731898407,1.5436441747716145
1731898408,1.9789336310959116
1731898409,2.3238379593432703
1731898410,2.9286296350828693
1731898411,2.040773381492503
1731898412,4.863873913659244
1731898413,2.409053747128108
1731898414,2.938969813812252
1731898415,4.409516802154521
1731898416,1.1982520487319235
1731898417,2.502601769033332
1731898418,4.4692723251493165
1731898419,3.2990948100386275
1731898420,1.0662758304066893
1731898421,1.1199934102810767
1731898422,1.0392474837872854
1731898423,1.9017990642552296
1731898424,1.6572717500732117
1731898425,3.9346445907237344
1731898426,2.8174694554825486
1731898427,2.6076753915038693
1731898428,1.7628788939232267
1731898429,1.6816302426001237
1731898430,1.320323820403091
1731898431,2.8637484633857566
1731898432,3.3015263351631248
1731898433,4.7462242654243365
1731898434,1.732950349595499
1731898435,2.7977363505350588
1731898436,4.817950606177523
1731898437,2.849721093869652
1731898438,1.9996093409607658
1731898439,1.1294222827096627
1731898440,4.325831370207482
1731898441,3.7994526702205165
1731898442,3.4905984376727663
1731898443,3.0477008929432947
1731898444,4.148290941142472
1731898445,4.840757675224468
1731898446,1.7035478689255035
1731898447,9.34671444174926
1731898448,8.899920684866549
1731898449,5.872082516076704
1731898450,4.1977049457751505
1731898451,8.219616321701027
1731898452,14.913116523702044
1731898453,17.552866211158452
1731898454,13.796344804678013
1731898455,14.93404826858007
1731898456,13.830846791433308
1731898457,7.713671582697254
1731898458,19.80598357885429
1731898459,19.667119204027237
1731898460,17.740537124578832
1731898461,19.699533821011947
1731898462,16.494572030472142
1731898463,15.597715049399177
1731898464,12.767121461306152
1731898465,7.357016457915202
1731898466,4.756491603341717
1731898467,10.556840609512037
1731898468,19.673885057825007
1731898469,6.2354341801092925
1731898470,15.440377811559214
1731898471,19.22018430520849
1731898472,19.934124487437483
1731898473,14.888052628070225
1731898474,19.723363411401102
1731898475,4.669132688645766
1731898476,5.216312009091556
1731898477,9.857435694456653
1731898478,4.970593083639633
1731898479,4.405820963181711
1731898480,2.9634567958513744
1731898481,3.440791327566092
1731898482,4.757415901314737
1731898483,4.3171436204980616
1731898484,2.185850186432744
1731898485,4.502063352581066
1731898486,1.5831695847769605
1731898487,4.503300324584329
1731898488,4.172850110727838
1731898489,3.474812986352459
1731898490,2.807312170992528
1731898491,1.5698069303182058
1731898492,3.497352294483298
1731898493,4.413134429260109
1731898494,4.8162098036962995
1731898495,2.307184038594838
1731898496,1.2727664736319708
1731898497,3.6135396393015746
1731898498,3.056485733818266
1731898499,3.227692043898179
1731898500,1.7434988860166185
1731898501,1.5539707291276925
1731898502,3.599560053913201
1731898503,2.8838851873417237
1731898504,4.3655076881346595
1731898505,4.7126178957645255
1731898506,4.673387825548938
1731898507,2.960503262351261
1731898508,2.9189730261351805
1731898509,2.8163317920604216
1731898510,2.6637771001589656
1731898511,1.8149305173111698
1731898512,3.4054694693242373
1731898513,1.9651891291752648
1731898514,2.220960196161345
1731898515,3.3878683923913515
1731898516,4.0177140694248985
1731898517,4.702575498273989
1731898518,1.9544789352416934
1731898519,2.573642391415753
1731898520,1.3536405246048253
1731898521,4.876829113753228
1731898522,4.852590005298475
1731898523,1.4814561230025984
1731898524,1.4157383773150705
1731898525,4.312570362334858
1731898526,1.6358540127781875
1731898527,3.6896988968869855
1731898528,3.2375635254673036
1731898529,2.1636931010070066
1731898530,3.0053570257880575
1731898531,4.277231246543011
1731898532,1.2749850292836769
1731898533,1.8083526569476334
1731898534,1.9461313338631716
1731898535,3.8120419203952105
1731898536,3.1522896540507412
1731898537,4.452755162154682
1731898538,3.144636059914351
1731898539,3.463819700194002
1731898540,2.089371886684156
1731898541,1.62027723677962
1731898542,2.329946582098581
1731898543,2.0881598593965887
1731898544,2.3742587288051196
1731898545,4.268513948504619
1731898546,1.4644404450100095
1731898547,2.325521847032556
1731898548,3.6394223766271563
1731898549,3.8071792191187166
1731898550,2.738666071241634
1731898551,2.6958218638346585
1731898552,1.1562488123823318
1731898553,3.821705848213738
1731898554,2.3549414047799444
1731898555,2.0343552687098216
1731898556,1.47143455618248
1731898557,2.5713503532565674
1731898558,1.7436126116872317
1731898559,3.8807317984972163
1731898560,1.9566534050596047
1731898561,2.1473474775036827
1731898562,4.855145083017119
1731898563,1.8033972055333902
1731898564,4.4473735338087
1731898565,2.146981232222484
1731898566,3.533929448261323
